Plant #JA200000I;Service #CQ000110R;Cust #KL0004298Y;-;9.189
Plant #JA200000I;Service #OR000107L;Cust #OU0004163S;-;6.45
Plant #JA200000I;Service #RI000023B;Cust #VK0000993H;-;8.398
Plant #JA200000I;Service #ZB000021C;Cust #BY0000873L;-;9.75
Plant #JA200000I;Service #BF000020F;Cust #WO0000822D;-;8.828
Plant #JA200000I;Service #ZF000011T;Cust #MV0000434K;-;6.67
Plant #JA200000I;Service #QZ000067S;Cust #VE0002652L;-;7.876
Plant #JA200000I;Service #LM000036P;Cust #DJ0001476V;-;15.8
Plant #JA200000I;Service #BF000020F;Cust #FE0000804S;-;6.839
Plant #JA200000I;Service #CG000104Z;Cust #JW0004040X;-;18.272
Plant #JA200000I;Service #BZ000094Y;Cust #JM0003704B;-;9.38
Plant #JA200000I;Service #YT000108D;Cust #BS0004177R;-;14.758
Plant #JA200000I;Service #TL000035A;Cust #KP0001404K;-;7.655
Plant #JA200000I;Service #ZB000021C;Cust #KW0000878S;-;9.124
Plant #JA200000I;Service #BF000020F;Cust #DR0000793D;-;6.968
Plant #JA200000I;Service #BC000049Q;Cust #SW0001931Z;-;16.28
Plant #JA200000I;Service #ZM000064F;Cust #NW0002517Z;-;8.84
Plant #JA200000I;Service #CS000022E;Cust #VF0000950M;-;9.117
Plant #JA200000I;Service #SJ000052W;Cust #ZC0002045V;-;7.646
Plant #JA200000I;Service #RS000038B;Cust #UD0001531E;-;9.289
Plant #JA200000I;Service #OF000024C;Cust #GW0001061K;-;9.512
Plant #JA200000I;Service #YX000061G;Cust #JC0002348W;-;8.325
Plant #JA200000I;Service #TL000035A;Cust #CY0001403K;-;8.122
Plant #JA200000I;Service #RS000038B;Cust #DD0001529M;-;14.306
Plant #JA200000I;Service #ZF000011T;Cust #ED0000408P;-;8.821
Plant #JA200000I;Service #PZ000077W;Cust #OH0003062X;-;8.973
Plant #JA200000I;Service #LK000099U;Cust #XS0003871Y;-;9.123
Plant #JA200000I;Service #BC000049Q;Cust #UF0001966G;-;6.751
Plant #JA200000I;Service #ZA000062U;Cust #FL0002423O;-;9.563
Plant #JA200000I;Service #BF000020F;Cust #QU0000799G;-;6.917
Plant #JA200000I;Service #XU000081L;Cust #DC0003264V;-;6.514
Plant #JA200000I;Service #NX000058G;Cust #JJ0002249R;-;9.803
Plant #JA200000I;Service #RO000089T;Cust #ZA0003537Z;-;9.271
Plant #JA200000I;Service #JG000069Y;Cust #OO0002750B;-;9.883
Plant #JA200000I;Service #VP000076J;Cust #IT0002989N;-;7.328
Plant #JA200000I;Service #BF000020F;Cust #YK0000820M;-;8.291
Plant #JA200000I;Service #UR000106J;Cust #JJ0004093T;-;7.47
Plant #JA200000I;Service #PV000039Q;Cust #XQ0001592E;-;7.67
Plant #JA200000I;Service #XD000078Q;Cust #BD0003071C;-;8.612
Plant #JA200000I;Service #ZB000021C;Cust #TP0000885C;-;9.296
Plant #JA200000I;Service #RI000023B;Cust #CK0000989R;-;9.658
Plant #JA200000I;Service #YT000108D;Cust #RD0004185O;-;8.956
Plant #JA200000I;Service #ZF000011T;Cust #HX0000406F;-;9.663
Plant #JA200000I;Service #YX000061G;Cust #ZX0002320D;-;9.108
Plant #JA200000I;Service #RI000023B;Cust #SL0001034L;-;9.361
Plant #JA200000I;Service #RI000023B;Cust #TT0001007S;-;9.525
Plant #JA200000I;Service #MJ000016B;Cust #QV0000651U;-;7.953
Plant #JA200000I;Service #TY000048W;Cust #II0001898P;-;7.11
Plant #JA200000I;Service #HV000091Y;Cust #YH0003622A;-;7.35
Plant #JA200000I;Service #OS000071T;Cust #YB0002771T;-;7.203
Plant #JA200000I;Service #RR000012E;Cust #MC0000518O;-;7.117
Plant #JA200000I;Service #RI000023B;Cust #ZY0000999F;-;8.11
Plant #JA200000I;Service #XD000078Q;Cust #HA0003070R;-;8.169
Plant #JA200000I;Service #WG000043P;Cust #HC0001736W;-;7.61
Plant #JA200000I;Service #PZ000077W;Cust #JH0003000X;-;9.639
Plant #JA200000I;Service #TL000035A;Cust #SY0001428X;-;9.423
Plant #JA200000I;Service #PV000039Q;Cust #ER0001631W;-;8.064
Plant #JA200000I;Service #CJ000080R;Cust #WK0003201I;-;6.791
Plant #JA200000I;Service #XV000102G;Cust #VP0004005R;-;6.358
Plant #JA200000I;Service #RL000009I;Cust #VE0000311C;-;7.574
Plant #JA200000I;Service #ZF000011T;Cust #AV0000412J;-;6.894
Plant #JA200000I;Service #AI000047N;Cust #GV0001852U;-;9.359
Plant #JA200000I;Service #VP000076J;Cust #ZB0002985O;-;6.929
Plant #JA200000I;Service #XD000078Q;Cust #FH0003074E;-;8.731
Plant #JA200000I;Service #YT000108D;Cust #FX0004201E;-;15.548
Plant #JA200000I;Service #FW000090Q;Cust #XF0003564Y;-;7.287
Plant #JA200000I;Service #BZ000094Y;Cust #PV0003701E;-;8.555
Plant #JA200000I;Service #XD000078Q;Cust #MA0003089R;-;7.704
Plant #JA200000I;Service #ZF000011T;Cust #YE0000395F;-;18.64
Plant #JA200000I;Service #RR000012E;Cust #ZC0000489P;-;9.673
Plant #JA200000I;Service #BP000065G;Cust #BD0002555P;-;7.244
Plant #JA200000I;Service #ZF000011T;Cust #TV0000431V;-;6.959
Plant #JA200000I;Service #CS000022E;Cust #YX0000946L;-;7.329
Plant #JA200000I;Service #MJ000016B;Cust #SG0000642E;-;18.656
Plant #JA200000I;Service #VP000076J;Cust #ZP0002984J;-;7.076
Plant #JA200000I;Service #YT000108D;Cust #PE0004181X;-;15.296
Plant #JA200000I;Service #KR000006F;Cust #MD0000201U;-;7.016
Plant #JA200000I;Service #CS000022E;Cust #JI0000930A;-;6.518
Plant #JA200000I;Service #QX000044B;Cust #QN0001779O;-;7.752
Plant #JA200000I;Service #OS000071T;Cust #GU0002779P;-;7.66
Plant #JA200000I;Service #ZB000021C;Cust #NW0000860O;-;9.622
Plant #JA200000I;Service #RI000023B;Cust #ZA0000986B;-;15.774
Plant #JA200000I;Service #OI000072I;Cust #QI0002855B;-;6.488
Plant #JA200000I;Service #BL000056F;Cust #WA0002147W;-;7.44
Plant #JA200000I;Service #WG000043P;Cust #UT0001714U;-;6.977
Plant #JA200000I;Service #RS000038B;Cust #QA0001561B;-;18.228
Plant #JA200000I;Service #HM000045I;Cust #XA0001821Q;-;7.162
Plant #JA200000I;Service #KZ000075M;Cust #ZO0002964K;-;7.958
Plant #JA200000I;Service #PV000039Q;Cust #IX0001639C;-;13.046
Plant #JA200000I;Service #SO000101T;Cust #XG0003950H;-;8.979
Plant #JA200000I;Service #ZF000011T;Cust #SD0000438K;-;15.768
Plant #JA200000I;Service #KR000006F;Cust #HO0000229B;-;9.813
Plant #JA200000I;Service #ZF000011T;Cust #UE0000419Q;-;9.258
Plant #JA200000I;Service #CL000037L;Cust #NC0001509A;-;7.547
Plant #JA200000I;Service #KZ000075M;Cust #MV0002951A;-;8.271
Plant #JA200000I;Service #RR000012E;Cust #QZ0000504U;-;7.335
Plant #JA200000I;Service #BL000056F;Cust #BR0002133W;-;9.631
Plant #JA200000I;Service #VP000097B;Cust #MI0003785A;-;8.79
Plant #JA200000I;Service #RR000012E;Cust #CS0000511L;-;7.567
Plant #JA200000I;Service #MJ000016B;Cust #YL0000579A;-;9.317
Plant #JA200000I;Service #OF000024C;Cust #YT0001073B;-;8.953
Plant #JA200000I;Service #SJ000052W;Cust #QE0002052O;-;8.422
Plant #JA200000I;Service #YO000093H;Cust #CC0003663R;-;8.807
Plant #JA200000I;Service #ZB000021C;Cust #WH0000889J;-;6.662
Plant #JA200000I;Service #AI000047N;Cust #CU0001846P;-;9.834
Plant #JA200000I;Service #RL000009I;Cust #PG0000323I;-;8.264
Plant #JA200000I;Service #SO000101T;Cust #ZA0003956H;-;8.892
Plant #JA200000I;Service #RL000009I;Cust #WM0000351R;-;9.306
Plant #JA200000I;Service #LE000034D;Cust #IT0001355L;-;17.956
Plant #JA200000I;Service #RI000023B;Cust #QN0001016P;-;9.127
Plant #JA200000I;Service #XV000102G;Cust #EJ0004006Q;-;6.927
Plant #JA200000I;Service #OF000024C;Cust #RM0001079V;-;9.409
Plant #JA200000I;Service #CL000037L;Cust #LU0001513V;-;6.894
Plant #JA200000I;Service #OF000024C;Cust #AG0001083O;-;9.476
Plant #JA200000I;Service #CS000083S;Cust #ET0003393F;-;6.664
Plant #JA200000I;Service #ZB000021C;Cust #WA0000841S;-;8.987
Plant #JA200000I;Service #CJ000080R;Cust #WA0003203C;-;7.982
Plant #JA200000I;Service #MJ000016B;Cust #VN0000625T;-;9.407
Plant #JA200000I;Service #CS000022E;Cust #DA0000952H;-;6.64
Plant #JA200000I;Service #XI000088T;Cust #VF0003525W;-;9.355
Plant #JA200000I;Service #CG000095I;Cust #XA0003747V;-;6.483
Plant #JA200000I;Service #MX000087I;Cust #JH0003499T;-;8.389
Plant #JA200000I;Service #ZB000021C;Cust #TS0000884Z;-;7.16
Plant #JA200000I;Service #TY000048W;Cust #ZZ0001877U;-;8.344
Plant #JA200000I;Service #BP000065G;Cust #GR0002592M;-;14.602
Plant #JA200000I;Service #HM000045I;Cust #JS0001820N;-;9.131
Plant #JA200000I;Service #KR000006F;Cust #LU0000217S;-;7.916
Plant #JA200000I;Service #ZB000021C;Cust #XJ0000858J;-;8.094
Plant #JA200000I;Service #LP000057W;Cust #PW0002179A;-;6.312
Plant #JA200000I;Service #UR000106J;Cust #BL0004110G;-;7.257
Plant #JA200000I;Service #SJ000052W;Cust #QH0002065T;-;8.589
Plant #JA200000I;Service #LM000036P;Cust #BA0001485Q;-;6.667
Plant #JA200000I;Service #CS000022E;Cust #IA0000937P;-;9.184
Plant #JA200000I;Service #RI000023B;Cust #NC0000973W;-;8.253
Plant #JA200000I;Service #HK000066Q;Cust #YM0002614O;-;8.355
Plant #JA200000I;Service #SJ000052W;Cust #AA0002036M;-;7.422
Plant #JA200000I;Service #CG000104Z;Cust #RW0004025H;-;15.948
Plant #JA200000I;Service #RS000038B;Cust #OW0001562G;-;9.653
Plant #JA200000I;Service #HV000091Y;Cust #WO0003609C;-;16.964
Plant #JA200000I;Service #ZF000011T;Cust #CN0000400Q;-;6.869
Plant #JA200000I;Service #BF000020F;Cust #IG0000817N;-;6.895
Plant #JA200000I;Service #OF000024C;Cust #VN0001047O;-;8.22
Plant #JA200000I;Service #JX000082D;Cust #KQ0003320K;-;15.126
Plant #JA200000I;Service #LP000057W;Cust #ND0002184L;-;9.436
Plant #JA200000I;Service #OF000024C;Cust #DH0001046G;-;8.765
Plant #JA200000I;Service #CS000022E;Cust #ST0000924V;-;9.433
Plant #JA200000I;Service #OF000024C;Cust #JC0001056T;-;6.984
Plant #JA200000I;Service #CL000037L;Cust #VY0001524P;-;14.522
Plant #JA200000I;Service #BF000020F;Cust #UB0000832F;-;8.313
Plant #JA200000I;Service #RC000074C;Cust #DD0002927C;-;6.317
Plant #JA200000I;Service #XI000088T;Cust #DG0003510H;-;7.238
Plant #JA200000I;Service #RI000023B;Cust #CP0001024K;-;9.455
Plant #JA200000I;Service #BC000049Q;Cust #BR0001937F;-;16.33
Plant #JA200000I;Service #WM000085Z;Cust #MK0003435U;-;9.219
Plant #JA200000I;Service #MJ000016B;Cust #RO0000634R;-;8.325
Plant #JA200000I;Service #ZB000021C;Cust #UL0000879D;-;9.708
Plant #JA200000I;Service #ZM000064F;Cust #XS0002542U;-;9.893
Plant #JA200000I;Service #RL000009I;Cust #QD0000357T;-;9.265
Plant #JA200000I;Service #XI000088T;Cust #JC0003514W;-;7.637
Plant #JA200000I;Service #AI000047N;Cust #DE0001859A;-;9.092
Plant #JA200000I;Service #XV000102G;Cust #KZ0004011B;-;9.18
Plant #JA200000I;Service #BF000020F;Cust #MQ0000785E;-;9.03
Plant #JA200000I;Service #CQ000110R;Cust #VD0004287B;-;7.163
Plant #JA200000I;Service #MX000087I;Cust #QD0003483O;-;8.351
Plant #JA200000I;Service #ZB000021C;Cust #TH0000838N;-;9.318
Plant #JA200000I;Service #ZF000011T;Cust #SW0000442J;-;8.819
Plant #JA200000I;Service #HK000066Q;Cust #SD0002606T;-;7.871
Plant #JA200000I;Service #KR000006F;Cust #NS0000198D;-;16.24
Plant #JA200000I;Service #YT000108D;Cust #OU0004168I;-;6.343
Plant #JA200000I;Service #ZF000011T;Cust #GB0000425E;-;7.141
Plant #JA200000I;Service #ZB000021C;Cust #TI0000904J;-;7.668
Plant #JA200000I;Service #UR000106J;Cust #QZ0004108S;-;7.794
Plant #JA200000I;Service #PE000079K;Cust #WQ0003114N;-;15.404
Plant #JA200000I;Service #RR000012E;Cust #BC0000449A;-;8.044
Plant #JA200000I;Service #KR000006F;Cust #GS0000234D;-;9.818
Plant #JA200000I;Service #RS000038B;Cust #IR0001580S;-;6.622
Plant #JA200000I;Service #BP000065G;Cust #WQ0002575L;-;8.046
Plant #JA200000I;Service #ZB000021C;Cust #LR0000881L;-;6.983
Plant #JA200000I;Service #RS000038B;Cust #DA0001546K;-;7.417
Plant #JA200000I;Service #BP000065G;Cust #ZR0002573Q;-;9.334
Plant #JA200000I;Service #LK000099U;Cust #ZT0003857V;-;7.301
Plant #JA200000I;Service #HM000045I;Cust #MW0001806S;-;8.757
Plant #JA200000I;Service #RR000012E;Cust #SZ0000447Y;-;7.939
Plant #JA200000I;Service #RR000012E;Cust #AI0000499W;-;8.686
Plant #JA200000I;Service #ZA000062U;Cust #VJ0002364K;-;8.949
Plant #JA200000I;Service #BF000020F;Cust #QM0000810X;-;8.8
Plant #JA200000I;Service #SJ000052W;Cust #LR0002060V;-;7.261
Plant #JA200000I;Service #WG000043P;Cust #SW0001734S;-;9.847
Plant #JA200000I;Service #OI000072I;Cust #CG0002875S;-;6.686
Plant #JA200000I;Service #BC000049Q;Cust #FF0001959N;-;7.617
Plant #JA200000I;Service #BZ000094Y;Cust #BN0003693D;-;16.688
Plant #JA200000I;Service #LM000036P;Cust #ST0001448H;-;6.922
Plant #JA200000I;Service #YT000108D;Cust #KQ0004183W;-;9.745
Plant #JA200000I;Service #RR000012E;Cust #PU0000505V;-;14.362
Plant #JA200000I;Service #BP000065G;Cust #NY0002557X;-;8.293
Plant #JA200000I;Service #ZB000021C;Cust #EX0000909G;-;8.491
Plant #JA200000I;Service #PE000079K;Cust #WF0003122T;-;9.794
Plant #JA200000I;Service #CG000104Z;Cust #QT0004046A;-;6.661
Plant #JA200000I;Service #RI000023B;Cust #NT0001027K;-;8.967
Plant #JA200000I;Service #ZB000021C;Cust #JZ0000880Z;-;7.4
Plant #JA200000I;Service #VP000097B;Cust #XT0003780P;-;18.828
Plant #JA200000I;Service #WM000085Z;Cust #RE0003454O;-;9.38
Plant #JA200000I;Service #QX000044B;Cust #FO0001793R;-;15.878
Plant #JA200000I;Service #BC000049Q;Cust #CB0001956X;-;7.717
Plant #JA200000I;Service #TL000035A;Cust #MW0001447F;-;7.73
Plant #JA200000I;Service #OS000071T;Cust #IT0002804R;-;13.098
Plant #JA200000I;Service #ZF000011T;Cust #SM0000389Q;-;8.844
Plant #JA200000I;Service #RL000009I;Cust #MJ0000319T;-;6.707
Plant #JA200000I;Service #NR000112K;Cust #AV0004341E;-;7.482
Plant #JA200000I;Service #BZ000094Y;Cust #AA0003705C;-;9.363
Plant #JA200000I;Service #RS000038B;Cust #LM0001575R;-;9.2
Plant #JA200000I;Service #JB000098J;Cust #OK0003828R;-;9.623
Plant #JA200000I;Service #CG000095I;Cust #JM0003722X;-;7.906
Plant #JA200000I;Service #RS000038B;Cust #JU0001537R;-;8.862
Plant #JA200000I;Service #NR000112K;Cust #HJ0004363J;-;7.933
Plant #JA200000I;Service #CS000022E;Cust #GZ0000923O;-;7.81
Plant #JA200000I;Service #CG000095I;Cust #GO0003725K;-;7.453
Plant #JA200000I;Service #ZF000011T;Cust #XB0000385L;-;9.439
Plant #JA200000I;Service #KY000059T;Cust #QW0002281R;-;7.592
Plant #JA200000I;Service #YT000100X;Cust #QA0003902A;-;16.244
Plant #JA200000I;Service #RI000023B;Cust #AR0000987D;-;9.054
Plant #JA200000I;Service #OF000024C;Cust #VC0001055L;-;18.194
Plant #JA200000I;Service #ZM000064F;Cust #QO0002541Q;-;17.754
Plant #JA200000I;Service #SJ000052W;Cust #CH0002059W;-;6.395
Plant #JA200000I;Service #KR000006F;Cust #SE0000193H;-;9.257
Plant #JA200000I;Service #NR000112K;Cust #BD0004316G;-;7.105
Plant #JA200000I;Service #UR000106J;Cust #SD0004087R;-;8.408
Plant #JA200000I;Service #QZ000067S;Cust #KR0002641W;-;9.473
Plant #JA200000I;Service #MX000087I;Cust #TQ0003500L;-;6.473
Plant #JA200000I;Service #PV000039Q;Cust #XP0001617L;-;6.7
Plant #JA200000I;Service #DP000109X;Cust #DE0004227J;-;7.133
Plant #JA200000I;Service #MX000087I;Cust #OK0003493Y;-;13.734
Plant #JA200000I;Service #WG000043P;Cust #IT0001707C;-;7.026
Plant #JA200000I;Service #XD000078Q;Cust #NL0003076Z;-;8.701
Plant #JA200000I;Service #KZ000075M;Cust #BB0002963T;-;8.899
Plant #JA200000I;Service #TY000048W;Cust #US0001872U;-;8.744
Plant #JA200000I;Service #RS000038B;Cust #KX0001552P;-;8.023
Plant #JA200000I;Service #BF000020F;Cust #WN0000811O;-;9.818
Plant #JA200000I;Service #ZB000021C;Cust #RC0000856U;-;7.411
Plant #JA200000I;Service #RR000012E;Cust #UQ0000458N;-;9.658
Plant #JA200000I;Service #LE000034D;Cust #PY0001385Z;-;8.378
Plant #JA200000I;Service #MX000087I;Cust #LD0003478T;-;8.539
Plant #JA200000I;Service #MJ000016B;Cust #VG0000596I;-;15.298
Plant #JA200000I;Service #PE000079K;Cust #JU0003107Q;-;8.677
Plant #JA200000I;Service #BF000020F;Cust #PB0000784L;-;7.798
Plant #JA200000I;Service #DP000109X;Cust #EP0004225V;-;17.368
Plant #JA200000I;Service #OI000072I;Cust #TX0002824P;-;8.819
Plant #JA200000I;Service #FW000090Q;Cust #MI0003594W;-;8.755
Plant #JA200000I;Service #FW000090Q;Cust #RR0003569C;-;8.726
Plant #JA200000I;Service #BF000020F;Cust #JZ0000788K;-;8.205
Plant #JA200000I;Service #BF000020F;Cust #LL0000833F;-;7.405
Plant #JA200000I;Service #HK000066Q;Cust #YG0002612L;-;7.783
Plant #JA200000I;Service #KR000006F;Cust #HP0000207V;-;8.256
Plant #JA200000I;Service #RS000038B;Cust #JW0001553K;-;8.513
Plant #JA200000I;Service #BZ000094Y;Cust #MD0003697Y;-;8.186
Plant #JA200000I;Service #OJ000086B;Cust #WY0003461P;-;6.659
Plant #JA200000I;Service #BC000049Q;Cust #LI0001963T;-;7.245
Plant #JA200000I;Service #OJ000086B;Cust #MY0003470I;-;7.351
Plant #JA200000I;Service #SJ000052W;Cust #SL0002022G;-;8.118
Plant #JA200000I;Service #UR000106J;Cust #FZ0004077O;-;19.494
Plant #JA200000I;Service #CQ000110R;Cust #TK0004274C;-;8.819
Plant #JA200000I;Service #RL000009I;Cust #PP0000339I;-;8.616
Plant #JA200000I;Service #WM000085Z;Cust #WP0003425R;-;7.56
Plant #JA200000I;Service #CS000022E;Cust #XF0000935H;-;9.736
Plant #JA200000I;Service #BC000049Q;Cust #AO0001940B;-;7.858
Plant #JA200000I;Service #YT000100X;Cust #LB0003889O;-;16.92
Plant #JA200000I;Service #SJ000052W;Cust #YU0002018B;-;9.156
Plant #JA200000I;Service #RI000023B;Cust #UR0001006D;-;8.023
Plant #JA200000I;Service #CG000104Z;Cust #ND0004028S;-;6.683
Plant #JA200000I;Service #LE000034D;Cust #NL0001348A;-;6.712
Plant #JA200000I;Service #SJ000052W;Cust #BB0002008K;-;8.785
Plant #JA200000I;Service #CL000037L;Cust #RZ0001505S;-;8.735
Plant #JA200000I;Service #LE000034D;Cust #HI0001360V;-;6.824
Plant #JA200000I;Service #RI000023B;Cust #XS0001030K;-;8.004
Plant #JA200000I;Service #RI000023B;Cust #NA0000980X;-;7.941
Plant #JA200000I;Service #YT000100X;Cust #JD0003932D;-;9.701
Plant #JA200000I;Service #CG000095I;Cust #ZQ0003735P;-;9.605
Plant #JA200000I;Service #OS000071T;Cust #LR0002790C;-;7.583
Plant #JA200000I;Service #RC000074C;Cust #XN0002939S;-;9.019
Plant #JA200000I;Service #KY000059T;Cust #JF0002276H;-;9.692
Plant #JA200000I;Service #ZB000021C;Cust #EP0000886Z;-;9.485
Plant #JA200000I;Service #RL000009I;Cust #HH0000333E;-;8.853
Plant #JA200000I;Service #CS000022E;Cust #SM0000934E;-;7.433
Plant #JA200000I;Service #ZF000011T;Cust #OT0000435O;-;8.789
Plant #JA200000I;Service #MJ000016B;Cust #UK0000588U;-;7.815
Plant #JA200000I;Service #ZB000021C;Cust #PE0000892W;-;8.998
Plant #JA200000I;Service #VP000097B;Cust #UO0003758R;-;8.4
Plant #JA200000I;Service #OF000024C;Cust #SJ0001044L;-;9.256
Plant #JA200000I;Service #LM000036P;Cust #CU0001480Y;-;12.696
Plant #JA200000I;Service #CL000037L;Cust #CK0001525Y;-;9.739
Plant #JA200000I;Service #YT000108D;Cust #LD0004175M;-;19.762
Plant #JA200000I;Service #CS000022E;Cust #GU0000918V;-;8.215
Plant #JA200000I;Service #CS000022E;Cust #HH0000920M;-;9.79
Plant #JA200000I;Service #OR000107L;Cust #VO0004162Z;-;8.267
Plant #JA200000I;Service #OI000072I;Cust #RQ0002818U;-;8.095
Plant #JA200000I;Service #DP000109X;Cust #UK0004220W;-;13.012
Plant #JA200000I;Service #HK000066Q;Cust #CP0002615O;-;7.472
Plant #JA200000I;Service #SJ000052W;Cust #UN0002049R;-;13.728
Plant #JA200000I;Service #QX000044B;Cust #ZD0001789B;-;8.674
Plant #JA200000I;Service #ZF000011T;Cust #IP0000398B;-;9.159
Plant #JA200000I;Service #ZF000011T;Cust #UW0000407P;-;6.447
Plant #JA200000I;Service #RL000009I;Cust #CA0000359U;-;9.876
Plant #JA200000I;Service #CS000022E;Cust #HV0000915H;-;6.811
Plant #JA200000I;Service #PE000079K;Cust #ZS0003147B;-;8.466
Plant #JA200000I;Service #KZ000075M;Cust #MR0002954F;-;6.91
Plant #JA200000I;Service #OR000107L;Cust #LU0004155Q;-;9.58
Plant #JA200000I;Service #DP000109X;Cust #UV0004219M;-;6.753
Plant #JA200000I;Service #HK000066Q;Cust #XK0002609G;-;6.441
Plant #JA200000I;Service #NX000058G;Cust #IQ0002222S;-;6.725
Plant #JA200000I;Service #LK000099U;Cust #TW0003869V;-;6.999
Plant #JA200000I;Service #BF000020F;Cust #KL0000825B;-;7.79
Plant #JA200000I;Service #ZF000011T;Cust #VK0000427J;-;9.75
Plant #JA200000I;Service #NR000112K;Cust #HI0004318O;-;8.268
Plant #JA200000I;Service #LE000034D;Cust #SP0001392X;-;7.2
Plant #JA200000I;Service #XV000102G;Cust #YH0003990L;-;8.509
Plant #JA200000I;Service #MJ000016B;Cust #CX0000653K;-;8.65
Plant #JA200000I;Service #CG000095I;Cust #DO0003719T;-;8.586
Plant #JA200000I;Service #RI000023B;Cust #FO0001015D;-;7.355
Plant #JA200000I;Service #PE000079K;Cust #QZ0003135X;-;8.791
Plant #JA200000I;Service #OJ000086B;Cust #VF0003465E;-;8.715
Plant #JA200000I;Service #JG000069Y;Cust #AG0002751H;-;7.637
Plant #JA200000I;Service #OF000024C;Cust #FZ0001050J;-;13.47
Plant #JA200000I;Service #HK000066Q;Cust #CR0002607F;-;7.745
Plant #JA200000I;Service #KY000059T;Cust #SE0002304Q;-;6.863
Plant #JA200000I;Service #VP000097B;Cust #PM0003759A;-;7.547
Plant #JA200000I;Service #CG000104Z;Cust #BL0004041T;-;9.708
Plant #JA200000I;Service #RC000074C;Cust #NG0002904B;-;8.417
Plant #JA200000I;Service #NR000112K;Cust #FN0004335Z;-;7.307
Plant #JA200000I;Service #TY000048W;Cust #UF0001917W;-;7.85
Plant #JA200000I;Service #JG000069Y;Cust #NX0002690L;-;8.538
Plant #JA200000I;Service #KR000006F;Cust #ST0000239W;-;18.428
Plant #JA200000I;Service #RR000012E;Cust #KF0000483D;-;8.518
Plant #JA200000I;Service #ZF000011T;Cust #NN0000403A;-;9.872
Plant #JA200000I;Service #RI000023B;Cust #LT0001017W;-;8.392
Plant #JA200000I;Service #RC000074C;Cust #WR0002888T;-;8.828
Plant #JA200000I;Service #RR000012E;Cust #HP0000473C;-;6.75
Plant #JA200000I;Service #KR000006F;Cust #EF0000249Q;-;14.13
Plant #JA200000I;Service #PZ000077W;Cust #TM0003003X;-;8.719
Plant #JA200000I;Service #BL000056F;Cust #CG0002170L;-;9.559
Plant #JA200000I;Service #RR000012E;Cust #RH0000510Y;-;8.31
Plant #JA200000I;Service #YT000108D;Cust #DD0004170O;-;14.192
Plant #JA200000I;Service #KR000006F;Cust #KU0000257Z;-;13.552
Plant #JA200000I;Service #RR000012E;Cust #OQ0000491Y;-;6.751
Plant #JA200000I;Service #CL000037L;Cust #LW0001522K;-;8.582
Plant #JA200000I;Service #CJ000080R;Cust #VB0003175E;-;9.177
Plant #JA200000I;Service #CG000104Z;Cust #DE0004047Z;-;9.837
Plant #JA200000I;Service #AI000047N;Cust #XG0001839J;-;17.094
Plant #JA200000I;Service #RR000012E;Cust #RM0000470J;-;8.017
Plant #JA200000I;Service #KR000006F;Cust #SW0000244Q;-;8.347
Plant #JA200000I;Service #AI000047N;Cust #OW0001861I;-;9.394
Plant #JA200000I;Service #ZB000021C;Cust #LA0000862V;-;9.309
Plant #JA200000I;Service #XV000102G;Cust #RS0003971V;-;14.214
Plant #JA200000I;Service #PZ000077W;Cust #SI0003059B;-;7.388
Plant #JA200000I;Service #RL000009I;Cust #NZ0000349I;-;6.444
Plant #JA200000I;Service #RS000038B;Cust #AC0001572C;-;7.005
Plant #JA200000I;Service #BP000065G;Cust #NG0002561D;-;7.145
Plant #JA200000I;Service #BF000020F;Cust #XP0000814L;-;8.365
Plant #JA200000I;Service #ZF000011T;Cust #OG0000416T;-;7.0
Plant #JA200000I;Service #ZB000021C;Cust #MH0000872C;-;9.144
Plant #JA200000I;Service #KZ000075M;Cust #WN0002965P;-;9.236
Plant #JA200000I;Service #SJ000052W;Cust #NJ0002048I;-;7.416
Plant #JA200000I;Service #YO000093H;Cust #PI0003666V;-;17.442
Plant #JA200000I;Service #XI000088T;Cust #YG0003527J;-;8.659
Plant #JA200000I;Service #ZF000011T;Cust #RS0000422K;-;6.305
Plant #JA200000I;Service #BF000020F;Cust #DY0000828X;-;15.272
Plant #JA200000I;Service #OF000024C;Cust #PM0001072G;-;14.284
Plant #JA200000I;Service #BF000020F;Cust #PV0000807P;-;13.592
Plant #JA200000I;Service #AI000047N;Cust #MI0001865Q;-;6.919
Plant #JA200000I;Service #RL000009I;Cust #FL0000355G;-;9.898
Plant #JA200000I;Service #RL000009I;Cust #EW0000315Z;-;8.309
Plant #JA200000I;Service #BF000020F;Cust #UU0000778P;-;7.337
Plant #JA200000I;Service #LK000099U;Cust #MN0003874A;-;17.242
Plant #JA200000I;Service #PE000079K;Cust #MN0003137D;-;9.818
Plant #JA200000I;Service #MJ000016B;Cust #BU0000600J;-;8.457
Plant #JA200000I;Service #KY000059T;Cust #MW0002267D;-;19.582
Plant #JA200000I;Service #QZ000067S;Cust #PR0002645C;-;8.924
Plant #JA200000I;Service #TY000048W;Cust #XK0001916B;-;13.902
Plant #JA200000I;Service #RI000023B;Cust #MX0000970X;-;9.393
Plant #JA200000I;Service #TL000035A;Cust #QE0001423R;-;7.364
Plant #JA200000I;Service #KR000006F;Cust #FT0000192E;-;9.281
Plant #JA200000I;Service #YT000100X;Cust #TP0003917H;-;9.341
Plant #JA200000I;Service #KR000006F;Cust #DF0000215O;-;7.549
